titulo,autores,generos,serie,sinopsis,url_portada,url_libro,fecha_extraccion,categoria_origen
La piedad de los dioses,James S. A. Corey,"Ciencia ficción, Novela",Libro 1 de:La guerra de los cautivos,"La humanidad lucha por su supervivencia en una guerra tan antigua como el universo.Durante siglos, los Carryx han destruido o esclavizado en toda la galaxia. Pero ahora se enfrentan a un enemigo inmortal, y la clave para su supervivencia está en manos de los humanos del planeta Anjiin.Las naves Carryx descienden y se llevan a los mejores humanos; entre ellos, a Dafyd Alkhor, asistente de un brillante científico. Todos son abandonados en una lucha contra otras especies con la extinción como precio del fracaso.Solo Dafyd y algunos compañeros comprenden que para sobrevivir deberán comprender (y manipular) a los propios Carryx. Y al hacerlo, Dafyd se convertirá en el hombre más odiado de la historia y el guardián de su pueblo.",https://assets.lectulandia.co/b/ab/James%20S%20A%20Corey/La%20piedad%20de%20los%20dioses%20(10)/big.jpg,https://ww3.lectulandia.co/book/la-piedad-de-los-dioses/,2026-09-15 02:34:10,Ciencia Ficción
Sombras de identidad (Ed. ilustrada),Brandon Sanderson,"Ciencia ficción, Fantástico, Novela",Libro 5 de:Nacidos de la bruma,"La segunda era continúa con una intriga política llena de magia.Waxillium Ladrian y su socio Wayne se enfrentan a una enemiga inaudita tras el brutal asesinato del hermano del gobernador, una kandra rebelde que ha perdido el juicio y ya no obedece al nuevo dios de Scadrial, Armonía.Mientras Wayne y Marasi intentan frustrar las amenazas contra el gobernador y evitar que la ciudad estalle en revueltas multitudinarias, Wax da caza a una asesina capaz de utilizar cualquier poder y de hacerse pasar por cualquiera. Pero él mismo se verá perseguido por las sombras de su pasado…Mistborn es la saga que ha convertido a Brandon Sanderson en el gran autor de fantasía del siglo XXI. Más de diez millones de ejemplares vendidos en todo el mundo.",https://assets.lectulandia.co/b/ab/Brandon%20Sanderson/Sombras%20de%20identidad%20Ed%20ilustrada%20(56)/big.jpg,https://ww3.lectulandia.co/book/sombras-de-identidad-ed-ilustrada/,2026-09-15 02:34:12,Ciencia Ficción
Mobius Dick,Andrew Crumey,"Ciencia ficción, Novela",N/A,"El profesor John Ringer recibe en su teléfono móvil un inesperado mensaje: «Llámame: H.» Su reacción instintiva le lleva a pensar en Helen, una antigua amante de la que sigue enamorado y a la que no ve desde hace años. Pero también podría tratarse de un texto extraviado, de un número equivocado, de un fragmento de la vida de otra persona que por azar se había colado en la suya. En ese caso no tendría ningún sentido buscarle una causa. Suele pasar, uno descubre ciertas coincidencias: que el nobel de literatura Thomas Mann escribió una novela que transcurría en un sanatorio de Suiza y que el nobel de física Schrödinger descubrió la regla fundamental de la mecánica cuántica en un sanatorio suizo, y se imagina una relación secreta y trata de desentrañarla. Absurdo, ¿verdad?",https://assets.lectulandia.co/b/ab/Andrew%20Crumey/Mobius%20Dick%20(1)/big.jpg,https://ww3.lectulandia.co/book/mobius-dick/,2026-09-15 02:34:15,Ciencia Ficción
Neon Velvet,Víctor Conde,"Ciencia ficción, Novela",Libro 6 de:Piscis de Zhintra,"Piscis de Zhintra, la joven viajera espacial a lomos de su corcel galácticoAquariorecorre el universo saltando de una aventura a otra, poniendo en peligro su integridad física y hasta su vida por culpa de su infinita curiosidad y su innata capacidad para ponerse en situaciones en las que debe luchar o correr.En esta antología de relatos, Víctor Conde nos ofrece seis aventuras de su estrafalaria heroína espacial, enmarcadas dentro del género de la ciencia ficciónpulpen las que conoceremos un planeta errante, un peluche de elefante con el poder letal de un país, o un ejército formado por cartas de baraja. Con un fuerte sentido de la maravilla, un punto de sensualidad y mucho humor, el dos veces ganador del Premio Minotauro deja fluir toda su originalidad y extravagancia, sin tapujos ni cortapisas, para crear un mundo alocado y divertido, donde se pone patas arriba todo lo que crees saber sobre ciencia ficción.Esta edición incluye el primer capítulo del ensayo Breve historia delpulpen España, escrito por el propio Víctor Conde y que será publicado por entregas en las sucesivas publicaciones de las aventuras de Piscis de Zhintra.Contiene los relatos:• Espectros de Cynphra• Arabesco• El planeta errante• Experience PZ• Extraños en el paraíso• Una caravana del espacio",https://assets.lectulandia.co/b/ab/Victor%20Conde/Neon%20Velvet%20(35)/big.jpg,https://ww3.lectulandia.co/book/neon-velvet/,2026-09-15 02:34:18,Ciencia Ficción
Ravenor fugitivo,Dan Abnett,"Ciencia ficción, Novela",Libro 3 de:Warhammer 40000: Ravenor,"El inquisidor Ravenor continúa la caza del archihereje Zygmunt Molotch, una persecución que ha acabado convirtiéndose en una obsesión personal. Desobedeciendo órdenes directas de la Inquisición, Ravenor, y su equipo se rebelan y van detrás de su presa de forma implacable. A través del tiempo y el espacio, se enfrentan a enemigos de poder y astucia ilimitados. ¿Cuánto tendrán que sacrificar Ravenor y su equipo para salir vencedores?",https://assets.lectulandia.co/b/ab/Dan%20Abnett/Ravenor%20fugitivo%20(3)/big.jpg,https://ww3.lectulandia.co/book/ravenor-fugitivo/,2026-09-15 02:34:20,Ciencia Ficción
Somnium,Johannes Kepler,"Ciencia ficción, Novela",N/A,"DescubreSomnium, la obra visionaria de Johannes Kepler que se adelantó a su tiempo para convertirse en la primera novela de ciencia ficción de la historia. A través de un viaje astronómico sin precedentes, Kepler entrelaza conocimiento científico y fantasía, llevando al lector en una aventura hacia la Luna que desafía la percepción del universo en el siglo XVII. Esta narrativa fascinante no solo revela el ingenio y la imaginación de Kepler, sino que también sirve como un puente entre la ciencia y la literatura, invitando a explorar los límites del espacio y del conocimiento humano.Somniumes una lectura obligatoria para los amantes de la ciencia ficción y la astronomía.Según Carl Sagan e Isaac Asimov, ""Somnium"", la novela corta del gran astrónomo Johannes Kepler es la primera novela de Ciencia Ficción de la historia. Aplicando sus conocimientos científicos, Kepler relata un fascinante viaje a la luna, con descripción de sus habitantes y, en especial, de la astronomía lunar.",https://assets.lectulandia.co/b/ab/Johannes%20Kepler/Somnium%20(1)/big.jpg,https://ww3.lectulandia.co/book/somnium/,2026-09-15 02:34:23,Ciencia Ficción
El regreso de Ravenor,Dan Abnett,"Ciencia ficción, Novela",Libro 2 de:Warhammer 40000: Ravenor,Todo parece indicar que el inquisidor Gideon Ravenor y su séquito han muerto. Pero fuerzas oscuras los persiguen y esta vez es mejor pasar desapercibidos. Al regresar del planeta Eustis Majoris deben esconderse para investigar a un brutal grupo de contrabandistas que comercian con una tecnología arcana.Una vez dentro de la organización se dan cuenta de que están tramando una terrible conspiración. Nadie podría imaginar lo que las máquinas alienígenas contienen y Ravenor debe usar todo su ingenio para burlar a los conspiradores antes de que los últimos secretos del Caos sean desvelados.,https://assets.lectulandia.co/b/ab/Dan%20Abnett/El%20regreso%20de%20Ravenor%20(4)/big.jpg,https://ww3.lectulandia.co/book/el-regreso-de-ravenor/,2026-09-15 02:34:25,Ciencia Ficción
Cuentos completos,H. G. Wells,"Aventuras, Ciencia ficción, Fantástico, Relato",N/A,"Pionero de la moderna ciencia ficción, H. G. Wells (1866 – 1946), a diferencia de Verne y otros autores del género, no se entretiene en ofrecer al lector complejas descripciones científicas o técnicas, sino que se limita a plantearnos una situación imposible: una invasión alienígena, una fórmula para lograr la invisibilidad, o una máquina que nos permite viajar en el tiempo, pero la presenta en un contexto cotidiano; en el salón de casa, en un bar o en el parque del barrio. Una vez que el lector acepta lo imposible, Wells lo arrastra a las más increíbles aventuras con un lenguaje llano y directo, como si allí no estuviera pasando nada fuera de lo normal.A él se deben varias obras maestras que están en el origen del género de la ciencia ficción:La máquina del tiempo(1895),El hombre invisible(1897),La guerra de los mundos(1898) oLos primeros hombres en la luna(1901). Pero H. G. Wells estaba dotado también de un excepcional talento para la creación de historias cortas.Este volumen reúne los ochenta relatos que publicó, e incluye la novela cortaLa máquina del tiempoy el relato guionizado para el cine «El nuevo Fausto».El lector encontrará las historias agrupadas en sus colecciones originales, y una sección final con los relatos aparecidos en revistas y nunca incluidos por Wells en un libro.",https://assets.lectulandia.co/b/ab/H%20G%20Wells/Cuentos%20completos%20(36)/big.jpg,https://ww3.lectulandia.co/book/cuentos-completos-h-g-wells/,2026-09-15 02:34:28,Ciencia Ficción
Trogloditas del mañana,Isaac Asimov,"Ciencia ficción, Novela",Libro 55 de:Galaxia,"A través de los avatares personales del joven Biron Farrill se resumen la grandeza y la decadencia del imperio galáctico apropiadamente llamado Tyrann, allá en las lejanías de la Nebulosa de la Cabeza de Caballo, a muchos años-luz de la Tierra.",https://assets.lectulandia.co/b/ab/Isaac%20Asimov/Trogloditas%20del%20manana%20(106)/big.jpg,https://ww3.lectulandia.co/book/trogloditas-del-manana/,2026-09-15 02:34:30,Ciencia Ficción
Del naranja al azul,Cristina Jurado,"Ciencia ficción, Novela",N/A,"Son seres humanos como nosotros. Nadie sabe de dónde proceden pero su llegada desencadena la mayor catástrofe demográfica jamás ocurrida.¿Quiénes son los bionautas? ¿Por qué han elegido colonizar la tierra? Si eres uno de los supervivientes, quizás te hayas hecho estas preguntas. Si eres un bionauta, lo único que te importa es sobrevivir.Del naranja al azules una novela de ciencia ficción en la que se cuestionan los límites de la humanidad y nuestro modo de vida. En ella podrás conocer a Maya, Hugo y Elio, que se encuentran contra toda probabilidad e inician una historia repleta de aventuras, traición y terror. ¿Estás preparado/a para descubrir el futuro que nos espera? Recuerda que los bionautas han llegado para quedarse…",https://assets.lectulandia.co/b/ab/Cristina%20Jurado/Del%20naranja%20al%20azul%20(2)/big.jpg,https://ww3.lectulandia.co/book/del-naranja-al-azul/,2026-09-15 02:34:33,Ciencia Ficción
Ravenor,Dan Abnett,"Ciencia ficción, Novela",Libro 1 de:Warhammer 40000: Ravenor,"En un futuro desgarrado por la guerra, durante el cuadragésimo primer milenio, la Inquisición libra una lucha secreta contra los enemigos más siniestros de la humanidad -los alienígenas, los herejes y los demonios- para proteger el Imperio del Hombre y las almas de sus habitantes.El inquisidor Gideon Ravenor, antiguo pupilo del inquisidor Eisenhorn, de infausta memoria, es uno de los pocos elegidos para librar esa lucha. En el inicio de su carrera quedó tullido en el atroz episodio de la Puerta Espatiana, en Tracian Primaris, y confinado en un sistema de soporte vital que le impide el contacto físico con el resto del universo.Mediante su grupo de agentes de campo de élite, el inquisidor Ravenor debe utilizar sus grandes poderes psíquicos para investigar el subsector Angelus, donde un poder sombrío y desconocido está esclavizando las mentes tanto de los ricos como de los pobres. Ravenor se ve obligado a llevar a su equipo hasta las fronteras del espacio imperial y a luchar por sobrevivir ante un enemigo tan implacable y poderoso como él mismo.",https://assets.lectulandia.co/b/ab/Dan%20Abnett/Ravenor%20(2)/big.jpg,https://ww3.lectulandia.co/book/ravenor/,2026-09-15 02:34:35,Ciencia Ficción
Cuentos futuristas,José de Elola y Gutiérrez,"Ciencia ficción, Relato",N/A,"Los siete cuentos que ofrece la presente antología son una muestra de un subgénero literario ignorado o despreciado en España hasta fechas recientes: la novela científica, la ciencia ficción o, por emplear un término que tuvo éxito en la época en que estos cuentos fueron escritos, la novela futurista.¿Cómo se imaginaban el futuro nuestros abuelos? Basta leer esta serie de relatos para saberlo y para conocer sus esperanzas y sus temores; estas páginas constituyen un recorrido por muchos de ellos. Sus autores son Nilo María Fabra quizá el mejor autor español de literatura fantástica de la primera mitad del siglo XX; Wenceslao Fernández Flórez, autor de una fábula sobre la ceguera universal; José Elola, que propone una máquina para extraer energía de las pasiones; M. Burguès, pseudónimo perfecto para publicar una utopía socialista como ésta; Antón de Olmet, que presenta el Madrid castizo del siglo XXIV; y, finalmente, el gran escritor olvidado M. R. Blanco Belmonte.",https://assets.lectulandia.co/b/ab/AA%20VV/Cuentos%20futuristas%20(1162)/big.jpg,https://ww3.lectulandia.co/book/cuentos-futuristas/,2026-09-15 02:34:38,Ciencia Ficción
EI huracán cósmico,J. G. Ballard,"Ciencia ficción, Novela",N/A,"Un extraño fenómeno, jamás conocido en la Tierra desata un viento de procedencia desconocida, que se acrecienta de día en día, alcanzando una violencia inusitada, hasta el extremo de ir deshaciendo poco a poco las mayores ciudades del mundo. Tokio, Londres, New York, se ven convertidas en montones de ruinas, haciendo casi imposible la vida sobre la Tierra. Una novela llena de suspense, en donde se viven escenas de terror inolvidables, descritas magistralmente por J. B. Ballard. Las devastaciones, la vida en los subterráneos, los espantosos incendios, la miseria, el horror, la muerte segando vidas a millares, son incapaces, a pesar de todo, de anular al Hombre en su lucha por la existencia. Una novela fuerte, tensa, apasionante y estremecedora, de lo que siendo ficción, pudiera ser algún día una realidad espantosa, como lo fueron los periodos glaciares, en las que igualmente, el Hombre, fue capaz de soportar y sobrevivir, demostrando así su inimaginable poder de adaptación.",https://assets.lectulandia.co/b/ab/J%20G%20Ballard/El%20huracan%20cosmico%20(22)/big.jpg,https://ww3.lectulandia.co/book/ei-huracan-cosmico/,2026-09-15 02:34:40,Ciencia Ficción
